2023-07-27 23:36:20,063 DEBUG   HandlerThread:17556 [handler.py:handle_request():144] handle_request: log_artifact
2023-07-27 23:36:20,064 DEBUG   SenderThread:17556 [sender.py:send_request():406] send_request: log_artifact
2023-07-27 23:36:20,610 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_created():272] file/dir created: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\media\table\conf_table_0_be5b9890b94badb778f3.table.json
2023-07-27 23:36:20,613 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_created():272] file/dir created: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\media\table
2023-07-27 23:36:20,614 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_created():272] file/dir created: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\media
2023-07-27 23:36:20,689 DEBUG   HandlerThread:17556 [handler.py:handle_request():144] handle_request: partial_history
2023-07-27 23:36:21,347 INFO    wandb-upload_0:17556 [upload_job.py:push():131] Uploaded file C:\Users\WALEED~2.KAI\AppData\Local\Temp\tmps_o4wbonwandb\zyi1tkp2-media/table/conf_table_0_be5b9890b94badb778f3.table.json
2023-07-27 23:36:21,355 DEBUG   HandlerThread:17556 [handler.py:handle_request():144] handle_request: log_artifact
2023-07-27 23:36:21,421 DEBUG   HandlerThread:17556 [handler.py:handle_request():144] handle_request: partial_history
2023-07-27 23:36:21,619 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\output.log
2023-07-27 23:36:21,620 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_created():272] file/dir created: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\media\table\examples_1_91f6e347e7ecd02507aa.table.json
2023-07-27 23:36:21,620 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\media\table
2023-07-27 23:36:22,310 INFO    wandb-upload_0:17556 [upload_job.py:push():131] Uploaded file C:\Users\WALEED~2.KAI\AppData\Local\Temp\tmps_o4wbonwandb\0wrreofo-media/table/examples_1_91f6e347e7ecd02507aa.table.json
2023-07-27 23:36:22,433 INFO    wandb-upload_1:17556 [upload_job.py:push():89] Uploaded file C:\Users\Waleed.Kaimkhani\AppData\Local\wandb\wandb\artifacts\staging\tmpov28x6cf
2023-07-27 23:36:23,455 INFO    SenderThread:17556 [sender.py:send_request_log_artifact():1442] logged artifact run-pq1rd1ro-conf_table - {'id': 'QXJ0aWZhY3Q6NTI1MDc1OTY1', 'digest': 'c00bd63c232378a8ff5de78bdf762dbb', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjg2MTQwNjcx', 'latestArtifact': None}, 'version': 'latest'}
2023-07-27 23:36:23,456 DEBUG   SenderThread:17556 [sender.py:send():379] send: files
2023-07-27 23:36:23,456 DEBUG   HandlerThread:17556 [handler.py:handle_request():144] handle_request: status_report
2023-07-27 23:36:23,456 INFO    SenderThread:17556 [sender.py:_save_file():1376] saving file media\table\conf_table_0_be5b9890b94badb778f3.table.json with policy now
2023-07-27 23:36:23,458 DEBUG   SenderThread:17556 [sender.py:send():379] send: metric
2023-07-27 23:36:23,458 DEBUG   SenderThread:17556 [sender.py:send():379] send: metric
2023-07-27 23:36:23,458 DEBUG   SenderThread:17556 [sender.py:send():379] send: metric
2023-07-27 23:36:23,459 DEBUG   SenderThread:17556 [sender.py:send():379] send: metric
2023-07-27 23:36:23,459 DEBUG   SenderThread:17556 [sender.py:send():379] send: metric
2023-07-27 23:36:23,459 DEBUG   SenderThread:17556 [sender.py:send():379] send: metric
2023-07-27 23:36:23,459 DEBUG   SenderThread:17556 [sender.py:send():379] send: metric
2023-07-27 23:36:23,459 DEBUG   SenderThread:17556 [sender.py:send():379] send: metric
2023-07-27 23:36:23,460 DEBUG   SenderThread:17556 [sender.py:send():379] send: history
2023-07-27 23:36:23,460 DEBUG   SenderThread:17556 [sender.py:send_request():406] send_request: summary_record
2023-07-27 23:36:23,464 INFO    SenderThread:17556 [sender.py:_save_file():1376] saving file wandb-summary.json with policy end
2023-07-27 23:36:23,466 DEBUG   SenderThread:17556 [sender.py:send_request():406] send_request: log_artifact
2023-07-27 23:36:23,638 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\wandb-summary.json
2023-07-27 23:36:24,308 INFO    wandb-upload_0:17556 [upload_job.py:push():131] Uploaded file C:\Users\WALEED~2.KAI\AppData\Local\Temp\tmps_o4wbonwandb\9woh7gqz-media/table/conf_table_0_be5b9890b94badb778f3.table.json
2023-07-27 23:36:25,527 INFO    wandb-upload_1:17556 [upload_job.py:push():89] Uploaded file C:\Users\Waleed.Kaimkhani\AppData\Local\wandb\wandb\artifacts\staging\tmp365rrx4a
2023-07-27 23:36:26,634 INFO    SenderThread:17556 [sender.py:send_request_log_artifact():1442] logged artifact run-pq1rd1ro-examples - {'id': 'QXJ0aWZhY3Q6NTI1MDc2MDA5', 'digest': '46bca21cb949c7f4e6a861749e0bb5c2', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjg2MTQwNjgy', 'latestArtifact': None}, 'version': 'latest'}
2023-07-27 23:36:26,634 DEBUG   SenderThread:17556 [sender.py:send():379] send: files
2023-07-27 23:36:26,634 INFO    SenderThread:17556 [sender.py:_save_file():1376] saving file media\table\examples_1_91f6e347e7ecd02507aa.table.json with policy now
2023-07-27 23:36:26,636 DEBUG   SenderThread:17556 [sender.py:send():379] send: metric
2023-07-27 23:36:26,636 DEBUG   SenderThread:17556 [sender.py:send():379] send: metric
2023-07-27 23:36:26,636 DEBUG   SenderThread:17556 [sender.py:send():379] send: metric
2023-07-27 23:36:26,637 DEBUG   SenderThread:17556 [sender.py:send():379] send: metric
2023-07-27 23:36:26,637 DEBUG   SenderThread:17556 [sender.py:send():379] send: metric
2023-07-27 23:36:26,637 DEBUG   SenderThread:17556 [sender.py:send():379] send: metric
2023-07-27 23:36:26,637 DEBUG   SenderThread:17556 [sender.py:send():379] send: metric
2023-07-27 23:36:26,637 DEBUG   SenderThread:17556 [sender.py:send():379] send: metric
2023-07-27 23:36:26,638 DEBUG   SenderThread:17556 [sender.py:send():379] send: metric
2023-07-27 23:36:26,638 DEBUG   SenderThread:17556 [sender.py:send():379] send: history
2023-07-27 23:36:26,638 DEBUG   SenderThread:17556 [sender.py:send_request():406] send_request: summary_record
2023-07-27 23:36:26,642 INFO    SenderThread:17556 [sender.py:_save_file():1376] saving file wandb-summary.json with policy end
2023-07-27 23:36:26,657 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\wandb-summary.json
2023-07-27 23:36:27,402 DEBUG   HandlerThread:17556 [handler.py:handle_request():144] handle_request: partial_history
2023-07-27 23:36:27,404 DEBUG   SenderThread:17556 [sender.py:send():379] send: metric
2023-07-27 23:36:27,405 DEBUG   SenderThread:17556 [sender.py:send():379] send: metric
2023-07-27 23:36:27,405 DEBUG   SenderThread:17556 [sender.py:send():379] send: metric
2023-07-27 23:36:27,405 DEBUG   SenderThread:17556 [sender.py:send():379] send: history
2023-07-27 23:36:27,405 DEBUG   SenderThread:17556 [sender.py:send_request():406] send_request: summary_record
2023-07-27 23:36:27,408 INFO    SenderThread:17556 [sender.py:_save_file():1376] saving file wandb-summary.json with policy end
2023-07-27 23:36:27,439 INFO    wandb-upload_0:17556 [upload_job.py:push():131] Uploaded file C:\Users\WALEED~2.KAI\AppData\Local\Temp\tmps_o4wbonwandb\tf5h2adv-media/table/examples_1_91f6e347e7ecd02507aa.table.json
2023-07-27 23:36:27,667 INFO    Thread-16 :17556 [dir_watcher.py:_on_file_modified():289] file/dir modified: D:\workspace\Ml-ops\wandb\run-20230727_233617-pq1rd1ro\files\output.log
